,Date,AdjClose,Open,High,Low,Close,Volume,avg7,avg10,avg50,avg100,avg200,avg253,SPD_OPEN/CLOSE,SPD_HIGH/LOW,Adj_Close_Returns,Close_Returns,Log_Returns,pos_string,count_pos_string,macd,signal,hist,MACD_1DAY_strategy,MACD_9DAY_strategy,MACD_CONVERGENCE_strategy,RSI,RSI_strategy,OBV,OBV_EMA,OBV_strategy,TSF,TSF_strategy,WILLR,WILLR_strategy,STOCH_K,STOCH_D,STOCH_K_strategy,STOCH_D_strategy,EMA,TEMA,upperband,middleband,lowerband,MOM,stok,stod,CCI,direction
1166,2004-08-24 00:00:00,1836.890015,1846.930054,1850.290039,1828.51001,1836.890015,1301090000,1820.422852,1803.508997,1901.635,1940.545598,1972.379651,1952.238063,-10.040039,21.780029,-0.098435665,-0.098435636,-0.000984841,0,0,-20.02637028,-30.26228054,10.23591026,0,0,0,48.82364917,0,-2887760000.0,38799545.59,-1,1832.952849,0,-25.1042366,0,68.69887152,58.56907634,0,0,1834.611031,6164837585.0,1908.327198,1824.728574,1741.129949,1835.890015,36.48017929,47.32732848,29.36829883,-1
1167,2004-08-25 00:00:00,1860.719971,1836.719971,1861.790039,1830.300049,1860.719971,1320640000,1831.548567,1811.338989,1898.9374,1939.002698,1971.801401,1952.615138,24.0,31.48999,1.297299014,1.297299011,0.012889562,1,1,-15.33336796,-27.27649803,11.94313007,0,0,0,53.64944055,0,-1567120000.0,30786245.01,-1,1853.5457,0,-1.148634188,-1,82.20253305,69.45308485,-1,0,1847.665501,6297449706.0,1907.153548,1824.329526,1741.505504,1859.719971,72.50916204,50.43160045,59.59266432,1
1168,2004-08-26 00:00:00,1852.920044,1855.77002,1860.390015,1848.880005,1852.920044,1183830000,1839.787144,1821.381995,1896.031201,1936.960199,1971.212301,1952.965375,-2.849976,11.51001,-0.419188641,-0.419188654,-0.004200697,0,0,-12.10399144,-24.24199671,12.13800527,0,0,0,51.92354107,0,-2750950000.0,16905997.75,-1,1862.754949,0,-9.521244915,-1,88.07529477,79.65889978,-1,0,1850.292773,6324366318.0,1906.512901,1824.075242,1741.637583,1851.920044,51.74283878,53.57739337,57.21967158,-1
1169,2004-08-27 00:00:00,1862.089966,1855.030029,1866.25,1854.77002,1862.089966,1011070000,1844.175711,1831.868994,1893.5996,1934.789897,1970.814551,1953.326798,7.059937,11.47998,0.494890317,0.494890324,0.004936698,1,1,-8.704412168,-21.1344798,12.43006763,0,0,0,53.80504298,0,-1739880000.0,8140153.483,-1,1871.682086,0,-4.261456887,-1,95.022888,88.43357194,-1,-1,1856.191369,6385077098.0,1903.48029,1823.171904,1742.863518,1861.089966,56.90236007,60.38478696,76.61581268,1
1170,2004-08-30 00:00:00,1836.48999,1855.780029,1855.780029,1836.469971,1836.48999,1007640000,1846.547137,1837.233997,1890.5948,1932.555798,1970.343251,1953.541659,-19.290039,19.310058,-1.374797999,-1.374798021,-0.013843359,0,0,-7.983891853,-18.50436221,10.52047036,0,0,0,48.14077413,0,-2747520000.0,-5609577.89,-1,1876.40054,0,-30.48556804,0,85.24391005,89.44736427,-1,-1,1846.34068,6283905815.0,1896.081903,1820.749523,1745.417144,1835.48999,-17.00981804,30.54512694,52.34020606,-1
1171,2004-08-31 00:00:00,1838.099976,1837.540039,1842.150024,1819.619995,1838.099976,1298910000,1846.558559,1841.518994,1887.869199,1930.434398,1969.668201,1953.69154,0.559937,22.530029,0.087666438,0.087666473,0.00087628,1,1,-7.199965232,-16.24348281,9.043517583,0,0,0,48.50791137,0,-1448610000.0,-12809515.19,-1,1876.042191,0,-28.8363301,0,78.80554832,86.35744879,0,-1,1842.220328,6241906847.0,1887.000429,1818.178571,1749.356714,1837.099976,-3.935281049,11.98575366,39.783844,1
1172,2004-09-01 00:00:00,1850.410034,1833.369995,1859.439941,1833.329956,1850.410034,1426350000,1848.231428,1843.422998,1884.994399,1928.4097,1969.083501,1953.849485,17.040039,26.109985,0.669716488,0.669716455,0.006674838,1,2,-5.521727846,-14.09913182,8.577403975,0,0,0,51.34425853,0,-22260000.0,-12856668.27,-1,1872.102972,0,-16.22614916,-1,74.81731757,79.62225865,0,0,1846.315181,6283645327.0,1885.643692,1817.749523,1749.855355,1849.410034,30.8010872,3.28532937,76.54469005,1
1173,2004-09-02 00:00:00,1873.430054,1848.030029,1876.23999,1846.949951,1873.430054,1208770000,1853.451433,1848.777002,1882.043401,1926.4892,1968.799351,1953.97577,25.400025,29.290039,1.244049649,1.244049674,0.012363749,1,3,-2.307588988,-11.74082325,9.433234267,0,0,0,56.20269487,0,1186510000.0,-6872528.564,1,1872.344414,0,-3.239119308,-1,83.89946714,79.17411101,-1,0,1859.872617,6423162212.0,1888.852038,1818.624285,1748.396532,1872.430054,69.47649103,32.11409906,112.2717811,1
1174,2004-09-03 00:00:00,1844.47998,1857.609985,1867.459961,1840.939941,1844.47998,1244610000,1851.131435,1849.422998,1878.621602,1924.633201,1968.473701,1953.942489,-13.130005,26.52002,-1.545297791,-1.545297832,-0.01557362,0,0,-2.072499269,-9.807158458,7.734659188,0,0,0,49.50751551,0,-58100000.0,-7128120.096,-1,1864.987919,0,-44.32658669,0,78.73604828,79.15094433,0,0,1852.176299,6343710331.0,1890.795551,1819.712379,1748.629208,1843.47998,16.37234205,38.88330676,72.01927043,-1
1175,2004-09-07 00:00:00,1858.560059,1856.0,1865.430054,1847.47998,1858.560059,1320700000,1851.937151,1851.409009,1875.283403,1922.970302,1968.357751,1953.901344,2.560059,17.950074,0.763363022,0.76336307,0.007604642,1,1,-0.741496827,-7.994026132,7.252529304,0,0,0,52.4729351,0,1262600000.0,-793098.4378,1,1861.804199,0,-37.52905249,0,71.6350805,78.09019864,0,0,1855.368179,6376581259.0,1893.818859,1823.601429,1753.383999,1857.560059,38.18477981,41.34453763,74.61062393,1
1176,2004-09-08 00:00:00,1850.640015,1855.25,1870.040039,1850.050049,1850.640015,1442540000,1850.301444,1852.784009,1871.899805,1921.455001,1968.112701,1953.871304,-4.609985,19.98999,-0.426138715,-0.426138718,-0.004270493,0,0,-0.322036917,-6.459628289,6.137591371,0,0,0,50.6702508,0,-179940000.0,-1686898.792,-1,1860.621233,0,-54.3408685,0,54.60116411,68.32409763,0,0,1853.004097,6352224363.0,1894.753716,1827.220476,1759.687237,1849.640015,12.13889179,22.23200455,70.07149705,-1
1177,2004-09-09 00:00:00,1869.650024,1858.51001,1875.390015,1849.369995,1869.650024,1663790000,1855.038592,1853.677014,1868.594204,1920.194102,1968.051351,1953.796324,11.140014,26.02002,1.027212727,1.027212686,0.010219728,1,1,1.526737716,-4.862355088,6.389092804,1,0,0,54.69356237,0,1483850000.0,5724642.801,1,1862.215965,0,-19.33110171,-1,62.93299243,63.05641235,0,0,1861.327061,6438251094.0,1899.438196,1830.122861,1760.807525,1868.650024,65.86352398,38.72906519,90.69256533,1
1178,2004-09-10 00:00:00,1894.310059,1870.329956,1895.780029,1863.459961,1894.310059,1606650000,1863.068604,1857.816016,1865.524604,1918.932902,1968.053502,1953.878854,23.980103,32.320068,1.318965253,1.318965297,0.013103426,1,2,4.924991364,-2.904885797,7.829877161,0,0,0,59.32770555,0,3090500000.0,21114782.62,1,1872.403674,0,-2.740946975,-1,74.5290276,64.02106138,0,0,1877.81856,6610995605.0,1906.460694,1835.450957,1764.44122,1893.310059,86.37685388,54.79308988,149.2340529,1
1179,2004-09-13 00:00:00,1910.380005,1900.170044,1919.209961,1897.72998,1910.380005,1741080000,1871.635742,1862.64502,1863.421204,1918.250402,1967.869702,1954.221027,10.209961,21.479981,0.848327137,0.848327122,0.008447491,1,3,8.813248583,-0.561258921,9.374507504,0,0,0,62.05170629,0,4831580000.0,45114164.04,1,1885.44663,0,-11.45855595,-1,88.82313179,75.42838394,-1,0,1894.099282,6784536332.0,1910.606152,1842.969529,1775.332905,1909.380005,64.7587783,72.33305206,204.7288091,1
1180,2004-09-14 00:00:00,1915.400024,1909.199951,1917.73999,1901.77002,1915.400024,1509260000,1877.631452,1870.536023,1861.596003,1917.448102,1967.731501,1954.49498,6.200073,15.96997,0.262775967,0.262775939,0.002624313,1,4,12.15962547,1.982917957,10.17670751,0,1,0,62.88788653,0,6340840000.0,76523065.92,1,1897.242567,0,-4.944121613,-1,93.61879182,85.65698374,-1,-1,1904.749653,6899688941.0,1913.322836,1850.501912,1787.680989,1914.400024,53.43292263,68.18951827,194.9258114,1
1181,2004-09-15 00:00:00,1896.52002,1908.380005,1908.380005,1892.079956,1896.52002,1575500000,1885.065744,1876.378027,1860.257803,1916.084202,1967.447551,1954.658972,-11.859985,16.300049,-0.985695136,-0.98569509,-0.009905853,0,0,13.13676224,4.213686814,8.923075426,0,0,0,57.73524381,0,4765340000.0,99914897.55,1,1905.245858,0,-29.44453614,0,84.71759543,89.05317301,-1,-1,1900.634836,6855046040.0,1913.885846,1855.915248,1797.944651,1895.52002,13.91935561,44.03701885,136.3417374,-1
1182,2004-09-16 00:00:00,1904.079956,1898.829956,1914.380005,1898.359985,1904.079956,1325500000,1891.568586,1881.74502,1859.017803,1914.627301,1967.166651,1954.889723,5.25,16.02002,0.398621499,0.398621471,0.003978291,1,1,14.3556904,6.242087531,8.11360287,0,0,0,59.17756719,0,6090840000.0,129802348.7,1,1912.857493,0,-19.63407393,-1,81.99242277,86.77627001,-1,-1,1902.357396,6873711107.0,1915.815374,1861.097627,1806.37988,1903.079956,24.30877086,30.55368303,132.6389273,1
1183,2004-09-17 00:00:00,1910.089966,1907.01001,1911.0,1896.670044,1910.089966,1640370000,1900.061436,1885.411011,1858.513203,1913.3605,1966.768001,1954.98,3.079956,14.329956,0.315638519,0.315638531,0.003151414,1,2,15.62652447,8.118974918,7.507549547,0,0,0,60.33639309,0,7731210000.0,167723636.6,1,1922.111977,0,-11.834937,-1,79.69548431,82.1351675,0,-1,1906.223681,6915728144.0,1921.650115,1864.846197,1808.042279,1909.089966,50.15568081,29.46126909,114.1618378,1
1184,2004-09-20 00:00:00,1908.069946,1903.02002,1921.5,1900.23999,1908.069946,1565540000,1905.549997,1891.770007,1857.748003,1912.1159,1966.408001,1955.078695,5.049926,21.26001,-0.105755204,-0.105755228,-0.001058112,0,0,16.28297097,9.751774128,6.531196841,0,0,0,59.72273834,0,6165670000.0,197645299.7,1,1924.705801,0,-16.92508893,-1,83.86863338,81.85218015,-1,-1,1907.146814,6925785590.0,1924.965354,1869.045242,1813.125129,1907.069946,38.17959025,37.54801397,114.3762939,-1
1185,2004-09-21 00:00:00,1921.180054,1913.130005,1925.849976,1909.430054,1921.180054,1531560000,1909.388567,1898.032007,1857.433203,1911.4323,1966.212651,1955.124664,8.050049,16.419922,0.68708736,0.68708739,0.006847377,1,1,17.65754052,11.33292741,6.324613114,0,0,0,62.39584307,0,7697230000.0,235057606.8,1,1928.968665,0,-7.031952325,-1,88.06934058,83.87781942,-1,-1,1914.163434,7002549942.0,1931.303687,1873.005243,1814.7068,1920.180054,68.55751326,52.29759477,115.7863127,1
1186,2004-09-22 00:00:00,1885.709961,1910.22998,1910.22998,1884.849976,1885.709961,1588290000,1905.864275,1901.539001,1856.514202,1910.701599,1965.797201,1955.045652,-24.520019,25.380004,-1.846265929,-1.846265941,-0.018635221,0,0,15.70373387,12.2070887,3.496645173,0,0,0,52.28526264,0,6108940000.0,264359567.3,1,1922.52272,0,-66.4350659,0,69.86929762,80.60242386,0,-1,1899.936697,6847490876.0,1931.681798,1875.243815,1818.805832,1884.709961,-29.48184146,25.75175401,50.45262438,-1
1187,2004-09-23 00:00:00,1886.430054,1887.02002,1894.670044,1883.319946,1886.430054,1396810000,1901.725708,1903.217004,1855.945203,1910.364399,1965.540251,1955.092332,-0.589966,11.350098,0.038186826,0.038186838,0.000381795,1,1,14.05145705,12.57596237,1.475494678,0,0,0,52.45370369,0,7505750000.0,300482880.7,1,1919.166257,0,-65.24325205,0,53.76324324,70.56729381,0,0,1893.183376,6774693748.0,1931.516008,1877.602865,1823.689721,1885.430054,-18.88062976,6.73168068,19.7765449,1
1188,2004-09-24 00:00:00,1879.47998,1888.890015,1897.420044,1879.47998,1879.47998,1360090000,1899.291417,1901.733997,1855.280603,1909.772,1965.193401,1955.004427,-9.410035,17.940064,-0.368424646,-0.368424686,-0.00369105,0,0,12.04238581,12.46924706,-0.426861251,0,0,0,50.59715185,0,6145660000.0,329640865.3,1,1908.305365,0,-76.74620302,0,30.52515968,51.38590018,0,0,1886.331678,6701365328.0,1931.879849,1878.496198,1825.112548,1878.47998,-21.11280967,-23.15842696,14.54375375,-1
1189,2004-09-27 00:00:00,1859.880005,1871.160034,1871.939941,1858.880005,1859.880005,1316790000,1892.977138,1896.683997,1854.815203,1908.866,1964.951202,1955.06838,-11.280029,13.059936,-1.042840349,-1.042840318,-0.01048316,0,0,8.767561158,11.72890988,-2.961348719,0,0,0,45.68618861,0,4828870000.0,352084447.8,1,1893.166252,0,-118.2047043,1,13.26861354,32.51900549,1,0,1873.105841,6561319639.0,1931.655541,1878.827625,1825.999709,1858.880005,-32.62410887,-24.20584943,-54.20340333,-1
1190,2004-09-28 00:00:00,1869.869995,1865.880005,1873.859985,1852.589966,1869.869995,1536980000,1887.231428,1892.130994,1854.536003,1907.9921,1964.777302,1955.276403,3.98999,21.270019,0.537130901,0.537130889,0.005356935,1,1,6.898822423,10.76289239,-3.864069963,0,0,0,48.43346755,0,6365850000.0,382082622.7,1,1879.445372,0,-103.8396302,1,0.403154153,14.73230912,1,1,1871.487918,6544322941.0,1931.659151,1879.198103,1826.737055,1868.869995,2.905461708,-16.94381895,-46.76717829,1
1191,2004-09-29 00:00:00,1893.939941,1870.609985,1894.060059,1869.949951,1893.939941,1637280000,1885.212856,1891.872986,1854.073403,1907.554099,1964.535402,1955.679052,23.329956,24.110108,1.287252395,1.287252379,0.012790377,1,2,7.276201494,10.06555421,-2.789352713,0,0,0,54.41617764,0,8003130000.0,420097824.5,1,1875.310083,0,-59.19127116,0,6.254798104,6.6421886,1,1,1882.71393,6662861715.0,1931.088615,1881.933815,1832.779014,1892.939941,64.05290105,11.44475129,12.73077094,1
1192,2004-09-30 00:00:00,1896.839966,1892.599976,1902.25,1887.680054,1896.839966,1656620000,1881.7357,1891.148987,1854.522803,1907.342899,1964.274601,1955.964743,4.23999,14.569946,0.153121245,0.153121276,0.001530041,1,3,7.720290162,9.596501399,-1.876211237,0,0,0,55.09220301,0,9659750000.0,466186326.1,1,1875.538436,0,-53.81189235,0,27.71906875,11.459007,0,1,1889.776948,6738170887.0,1930.131826,1884.730957,1839.330088,1895.839966,59.53473975,42.1643675,30.13877725,1
1193,2004-10-01 00:00:00,1942.199951,1909.589966,1942.22998,1908.569946,1942.199951,1820300000,1889.805699,1894.359985,1855.585601,1907.804199,1964.394301,1956.578419,32.609985,33.660034,2.391344877,2.391344858,0.023632,1,4,11.59870273,9.996941666,1.601761068,0,0,0,64.06827387,0,11480050000.0,521124095.1,1,1891.468867,0,-0.042721558,-1,62.31803831,32.09730172,0,0,1915.98845,7022608802.0,1937.984768,1889.101905,1840.219043,1941.199951,69.72608432,64.43790837,165.8413044,1
1194,2004-10-04 00:00:00,1952.400024,1954.589966,1965.76001,1950.170044,1952.400024,1854970000,1899.22998,1898.792993,1857.651802,1908.0147,1964.534851,1957.05332,-2.189942,15.589966,0.525181418,0.525181405,0.005238071,1,5,15.31884717,11.06132277,4.257524404,0,0,0,65.72720776,0,13335020000.0,585039699.2,1,1910.147236,0,-14.24000871,-1,77.30179246,55.77963317,0,0,1934.194237,7224810750.0,1948.083383,1892.86238,1837.641378,1951.400024,50.42009759,59.89364055,204.9040095,1
1195,2004-10-05 00:00:00,1955.5,1950.22998,1960.900024,1946.859985,1955.5,1709600000,1910.089983,1902.224988,1859.981401,1908.3138,1964.705701,1957.524783,5.27002,14.040039,0.158777686,0.158777708,0.001586518,1,6,18.30620799,12.51029981,5.795908179,0,0,0,66.23739155,0,15044620000.0,657163035.0,1,1925.17197,0,-10.93583719,-1,91.59381085,77.07121387,-1,0,1944.847118,7344907241.0,1955.061385,1898.149048,1841.236711,1954.5,41.21415328,53.7867784,171.9622099,1
1196,2004-10-06 00:00:00,1971.030029,1953.910034,1971.040039,1947.23999,1971.030029,1922870000,1925.968558,1910.756995,1862.020002,1908.7638,1964.779951,1957.882332,17.119995,23.800049,0.794171787,0.794171772,0.007910348,1,7,21.67697783,14.34363542,7.333342415,0,0,0,68.7473295,0,16967490000.0,738516719.1,1,1944.018681,0,-0.010100898,-1,91.6046844,86.83342923,-1,-1,1957.938574,7494308758.0,1965.45223,1903.504761,1841.557292,1970.030029,52.53720008,48.05715032,182.3667019,1
1197,2004-10-07 00:00:00,1948.52002,1967.369995,1970.26001,1948.030029,1948.52002,1734970000,1937.204276,1916.965991,1863.825203,1909.2065,1964.767451,1958.099961,-18.849975,22.229981,-1.142042964,-1.142042925,-0.011486144,0,0,22.27519299,15.92994693,6.34524606,0,0,0,61.59923325,0,15232520000.0,810809907.7,1,1955.28352,0,-22.72451739,0,88.77651484,90.65833669,-1,-1,1953.229297,7440334787.0,1968.201091,1908.165713,1848.130335,1947.52002,1.840392912,31.86391543,137.054314,-1
1198,2004-10-08 00:00:00,1919.969971,1940.670044,1949.339966,1917.719971,1919.969971,1668940000,1940.922852,1921.01499,1864.603401,1909.6398,1964.588301,1958.147866,-20.700073,31.619995,-1.465217116,-1.465217124,-0.014760574,0,0,20.21253496,16.78646454,3.42607042,0,0,0,53.9388253,0,13563580000.0,874417367.3,1,1956.769109,0,-51.53382189,0,75.24385327,85.20835084,0,-1,1936.599634,7251812954.0,1968.226945,1910.561901,1852.896857,1918.969971,-37.49530618,5.627428939,61.40235216,-1
1199,2004-10-11 00:00:00,1928.76001,1924.410034,1930.660034,1920.76001,1928.76001,1173820000,1945.482858,1927.902991,1865.431401,1909.9492,1964.358201,1958.286127,4.349976,9.900024,0.457821695,0.457821692,0.004567769,1,1,19.06734975,17.24264158,1.824708175,0,0,0,55.76285665,0,14737400000.0,943561402.7,1,1962.678903,0,-42.66396286,0,61.02589929,75.01542247,0,0,1932.679822,7207844848.0,1969.884815,1912.202375,1854.519935,1927.76001,-8.772475684,-14.80912965,31.60248798,1
1200,2004-10-12 00:00:00,1925.170044,1913.699951,1929.97998,1904.109985,1925.170044,1508390000,1943.050014,1933.432996,1866.093003,1910.2192,1964.137901,1958.338578,11.470093,25.869995,-0.186128176,-0.186128185,-0.001863016,0,0,17.66645411,17.32740408,0.339050022,0,0,0,54.8082436,0,13229010000.0,1004836444.0,1,1961.076604,0,-46.28652839,0,53.17189562,63.14721606,0,0,1928.924933,7165893670.0,1970.843506,1912.906663,1854.96982,1924.170044,3.802032199,-14.15524989,25.00428425,-1
1201,2004-10-13 00:00:00,1920.530029,1944.959961,1948.01001,1914.459961,1920.530029,1776120000,1938.497158,1936.092004,1867.315203,1910.458601,1963.874851,1958.35921,-24.429932,33.550049,-0.241018432,-0.24101845,-0.002413093,0,0,15.99741556,17.06140638,-1.063990819,0,0,0,53.53264288,0,11452890000.0,1056946622.0,1,1956.974314,0,-50.96867815,0,53.36027687,55.85269059,0,0,1924.727481,7119191042.0,1971.170985,1913.150949,1855.130913,1919.530029,13.85706364,2.962206717,48.1482529,-1
1202,2004-10-14 00:00:00,1903.02002,1920.579956,1921.819946,1900.77002,1903.02002,1590290000,1931.000017,1936.71001,1868.274402,1910.367902,1963.357551,1958.238617,-17.559936,21.049926,-0.911727986,-0.911727947,-0.009159097,0,0,13.11064765,16.27125463,-3.160606982,0,0,0,48.90681008,0,9862600000.0,1100864704.0,1,1945.522999,0,-68.63769095,0,44.7023675,50.41151333,0,0,1913.87375,6999369531.0,1971.190947,1913.460472,1855.729998,1902.02002,-14.82848324,0.943537532,-14.8826952,-1
1203,2004-10-15 00:00:00,1911.5,1907.930054,1923.920044,1899.329956,1911.5,1648280000,1922.495728,1933.640015,1870.071802,1910.253102,1962.865651,1958.11336,3.569946,24.590088,0.445606477,0.445606452,0.004446166,1,1,11.37599149,15.29220201,-3.916210514,0,0,0,51.11015774,0,11510880000.0,1152783878.0,1,1932.27234,0,-61.26775665,0,39.70862475,45.92375637,0,0,1912.686875,6986348978.0,1971.400955,1913.813808,1856.22666,1910.5,14.0355627,4.354714364,-4.791803736,1
1204,2004-10-18 00:00:00,1936.52002,1909.780029,1936.52002,1904.5,1936.52002,1505000000,1920.781442,1932.052014,1873.264402,1909.971802,1962.531401,1958.103163,26.739991,32.02002,1.308920718,1.308920743,0.013004284,1,2,11.88318846,14.6103993,-2.727210834,0,0,0,57.00193595,0,13015880000.0,1211949456.0,1,1926.224982,0,-44.84285265,0,41.75056658,42.05385294,0,0,1924.603447,7117814085.0,1973.429099,1915.072382,1856.715665,1935.52002,65.23212926,21.47973624,37.87433828,1
1205,2004-10-19 00:00:00,1922.900024,1944.410034,1952.849976,1922.599976,1922.900024,1713330000,1921.200021,1928.792017,1876.229602,1909.439302,1962.112501,1957.995495,-21.51001,30.25,-0.703323228,-0.703323274,-0.007058082,0,0,11.05864872,13.90004918,-2.841400463,0,0,0,53.24057928,0,11302550000.0,1262274337.0,1,1918.321022,0,-69.98108403,0,41.30276889,40.92065341,0,0,1923.751736,7108363634.0,1974.138173,1915.778576,1857.418979,1921.900024,30.08226828,36.44998675,50.78889853,-1
1206,2004-10-20 00:00:00,1932.969971,1920.060059,1934.319946,1910.829956,1932.969971,1650470000,1921.801444,1924.986011,1878.715002,1908.924001,1961.540551,1958.076957,12.909912,23.48999,0.523685379,0.523685417,0.005223189,1,1,11.08991787,13.33802292,-2.24810505,0,0,0,55.57468393,0,12953020000.0,1320578917.0,1,1912.849356,0,-77.34659908,0,35.94315475,39.66549674,0,0,1928.360853,7159605638.0,1975.121958,1916.340001,1857.558043,1931.969971,44.19841211,46.50426988,23.93913228,1
1207,2004-10-21 00:00:00,1953.619995,1940.109985,1957.47998,1933.0,1953.619995,2006000000,1925.865723,1925.496008,1882.139001,1908.592802,1961.021801,1958.189526,13.51001,24.47998,1.068305495,1.068305473,0.010626394,1,2,12.63533106,13.19748455,-0.562153491,0,0,0,59.98575382,0,14959020000.0,1388596301.0,1,1920.06198,0,-35.39213955,0,39.09339245,38.77977203,0,0,1940.990424,7301275883.0,1978.730445,1919.573812,1860.417179,1952.619995,67.73787382,47.33951807,79.01403592,1
1208,2004-10-22 00:00:00,1915.140015,1952.359985,1952.540039,1914.390015,1915.140015,1737960000,1925.095721,1925.013013,1885.392002,1907.836501,1960.209101,1958.087708,-37.21997,38.150024,-1.96967581,-1.969675786,-0.019893325,0,0,10.63250441,12.68448852,-2.051984106,0,0,0,50.01912165,0,13221060000.0,1447606237.0,1,1917.697258,0,-113.571553,1,24.56323613,33.19992777,0,0,1928.065219,7156311552.0,1978.269267,1920.940953,1863.612638,1914.140015,-10.85738295,33.69296766,28.95848533,-1
1209,2004-10-25 00:00:00,1914.040039,1911.079956,1920.709961,1905.910034,1914.040039,1603830000,1926.670009,1923.541016,1888.528403,1907.087102,1959.278051,1958.150831,2.960083,14.799927,-0.057435779,-0.057435801,-0.000574523,0,0,8.85442276,11.91847537,-3.064052608,0,0,0,49.7645831,0,11617230000.0,1498322779.0,1,1916.79166,0,-113.2523578,1,12.5946499,25.41709283,1,0,1921.052629,7078470054.0,1976.968121,1922.58667,1868.205219,1913.040039,-3.863611279,17.6722932,-52.61662661,-1
1210,2004-10-26 00:00:00,1928.790039,1915.150024,1928.800049,1905.48999,1928.790039,1812550000,1929.140015,1923.903015,1891.447405,1906.772402,1958.487402,1958.321898,13.640015,23.310059,0.770621288,0.770621288,0.007676672,1,1,8.537071918,11.24219468,-2.70512276,0,0,0,53.20352105,0,13429780000.0,1557824983.0,1,1924.197714,0,-83.69309786,1,-3.505669537,11.2174055,1,1,1924.921334,7121343451.0,1972.479521,1925.8681,1879.256679,1927.790039,27.10623574,4.128413838,-31.06420045,1
1211,2004-10-27 00:00:00,1969.98999,1928.0,1971.280029,1926.25,1969.98999,2075920000,1933.921439,1928.849011,1894.942205,1906.686102,1957.778452,1958.734547,41.98999,45.030029,2.136051635,2.136051627,0.021135578,1,2,11.47775244,11.28930623,0.18844621,0,0,0,61.19445408,0,15505700000.0,1627382241.0,1,1940.809906,0,-2.550993208,-1,33.50118372,14.19672136,0,1,1947.455662,7374516413.0,1973.707969,1930.635719,1887.563469,1968.98999,86.60882577,36.61715008,139.6136184,1
1212,2004-10-28 00:00:00,1975.73999,1963.359985,1980.359985,1959.569946,1975.73999,1821820000,1941.470006,1936.121008,1897.829604,1906.237302,1957.174952,1959.101464,12.380005,20.790039,0.291879656,0.291879656,0.002914545,1,3,14.10959328,11.85336364,2.256229638,0,0,0,62.16547465,0,17327520000.0,1705677008.0,1,1953.337365,0,-7.745168719,-1,68.67024674,32.88858697,0,0,1961.597826,7536427930.0,1978.41193,1934.530959,1890.649989,1974.73999,68.69907965,60.80471372,151.7863445,1
1213,2004-10-29 00:00:00,1974.98999,1974.550049,1984.180054,1963.829956,1974.98999,1639950000,1947.472866,1942.470007,1900.931604,1905.751902,1956.494252,1959.270357,0.439941,20.350098,-0.037960461,-0.037960461,-0.000379677,0,0,15.95095469,12.67288185,3.278072843,0,0,0,61.94773468,0,15687570000.0,1775402268.0,1,1965.357467,0,-14.47936117,-1,91.7414923,64.63764092,-1,0,1968.293908,7613910045.0,1981.971351,1938.252389,1894.533427,1973.98999,46.00964234,67.10584925,134.3003614,-1
1214,2004-11-01 00:00:00,1979.869995,1975.47998,1983.910034,1969.319946,1979.869995,1522820000,1951.222866,1946.805005,1903.768604,1905.644502,1955.848202,1959.441542,4.390015,14.590088,0.247090107,0.247090113,0.002467853,1,1,17.60112765,13.65853101,3.942596639,0,0,0,62.8592895,0,17210390000.0,1852372957.0,1,1976.616589,0,-6.790692744,-1,90.32825912,83.57999939,-1,-1,1974.081952,7681311405.0,1987.220536,1940.046201,1892.871865,1978.869995,43.37564229,52.69478809,126.5716484,1
1215,2004-11-02 00:00:00,1984.790039,1981.469971,2002.930054,1978.640015,1984.790039,1845080000,1961.172869,1952.994006,1906.690405,1905.493702,1955.069852,1959.647472,3.320068,24.290039,0.248503384,0.248503387,0.002481951,1,2,19.08589769,14.74400435,4.34189334,0,0,0,63.80082006,0,19055470000.0,1938159796.0,1,1986.662316,0,-22.06275174,0,85.55573145,89.20849429,-1,-1,1979.435995,7744011956.0,1992.265675,1941.588582,1890.91149,1983.790039,39.09139998,42.82556153,152.2260777,1
1216,2004-11-03 00:00:00,2004.329956,2014.449951,2020.030029,1992.699951,2004.329956,1957400000,1974.071429,1960.130005,1910.039204,1905.837102,1954.351602,1959.932531,-10.119995,27.330078,0.984482822,0.984482823,0.009796684,1,3,21.59041576,16.11328663,5.477129134,0,0,0,67.34173678,0,21012870000.0,2033278724.0,1,1997.093731,0,-15.80755362,-1,85.11300063,86.99899707,-1,-1,1991.882976,7891093673.0,2001.00571,1943.913818,1886.821926,2003.329956,50.19119637,44.21941288,179.5450888,1
1217,2004-11-04 00:00:00,2023.630005,1998.150024,2023.719971,1992.069946,2023.630005,1823490000,1987.619995,1967.131006,1913.297405,1906.117402,1953.757502,1960.153598,25.479981,31.650025,0.962917746,0.962917754,0.009583112,1,4,24.84620544,17.85987039,6.986335045,0,0,0,70.41954919,-1,22836360000.0,2137015239.0,1,2011.190544,0,-0.087337143,-1,87.3474525,86.00539486,-1,-1,2007.75649,8081352094.0,2012.029151,1946.418579,1880.808007,2022.630005,74.35206234,54.54488623,169.9405074,1
