,Date,AdjClose,Open,High,Low,Close,Volume,avg7,avg10,avg50,avg100,avg200,avg253,SPD_OPEN/CLOSE,SPD_HIGH/LOW,Adj_Close_Returns,Close_Returns,Log_Returns,pos_string,count_pos_string,macd,signal,hist,MACD_1DAY_strategy,MACD_9DAY_strategy,MACD_CONVERGENCE_strategy,RSI,RSI_strategy,OBV,OBV_EMA,OBV_strategy,TSF,TSF_strategy,WILLR,WILLR_strategy,STOCH_K,STOCH_D,STOCH_K_strategy,STOCH_D_strategy,EMA,TEMA,upperband,middleband,lowerband,MOM,stok,stod,ROC,CCI,direction
1720,2006-11-02 00:00:00,55.28649521,87.762909,87.906311,87.237091,87.648186,5120275,55.25893838,55.17614708,50.91592705,48.53129242,48.6429237,49.06977021,-0.114723,0.66922,-0.130719468,-0.130719231,-0.00130805,0,0,1.475704847,1.447157859,0.028546988,0,0,0,74.08936644,-1,-40596850,-79024832.08,1,56.15925175,0,-19.68505526,-1,87.40498665,89.73868571,-1,-1,55.32597833,160333.9075,57.41020743,53.34098834,49.27176925,54.28649521,23.17721073,36.68990624,5.439883247,59.64091007,-1
1721,2006-11-03 00:00:00,55.12365723,87.724663,88.27916,87.170174,87.39006,4713694,55.22275053,55.23222847,51.06101753,48.61577,48.67569071,49.09683838,-0.334603,1.108986,-0.294534825,-0.294502387,-0.002949694,0,0,1.40671394,1.439069075,-0.032355135,0,0,0,71.5755373,-1,-45310544,-78857068.06,1,55.88814105,0,-26.79323102,0,79.97348992,86.29871431,0,-1,55.22481778,159439.9053,57.43250554,53.58478601,49.73706648,54.12365723,3.500278236,19.94577181,1.770153825,59.15381767,-1
1722,2006-11-06 00:00:00,55.84126663,87.476097,88.661568,87.476097,88.527725,6527668,55.31406294,55.29494095,51.21442993,48.70231792,48.71189657,49.1224823,1.051628,1.185471,1.30181748,1.301824258,0.012934167,1,1,1.393875502,1.430030361,-0.036154859,0,0,0,75.51781445,-1,-38782876,-78657657.02,1,55.75407347,0,-6.862733536,-1,82.21966006,83.19937888,-1,-1,55.53304221,162174.2344,57.49165476,53.85643895,50.22122315,54.84126663,79.64764844,35.44171247,3.049119076,72.20710212,1
1723,2006-11-07 00:00:00,55.93173981,88.355644,89.292542,88.346077,88.671127,7641239,55.48549543,55.37092323,51.36434479,48.79343479,48.75022636,49.1481778,0.315483,0.946465,0.162018487,0.161985412,0.001618874,1,2,1.375149508,1.41905419,-0.043904682,0,0,0,75.97031525,-1,-31141637,-78421215.31,1,55.83783433,0,-24.07408627,0,80.75664972,80.98326657,-1,-1,55.73239101,163959.2456,57.5472668,54.10770416,50.66814152,54.93173981,52.47757458,45.20850042,2.50884375,84.98829442,1
1724,2006-11-08 00:00:00,56.01648712,88.193115,88.833649,87.963669,88.518166,6299221,55.60528401,55.43487473,51.502929,48.88708084,48.7888007,49.17277239,0.325051,0.86998,0.151519182,-0.172503728,0.001514045,1,3,1.351567396,1.405556831,-0.053989436,0,0,0,76.41014564,-1,-24842416,-78154605.21,1,55.89180139,0,-29.9999109,0,79.68775643,80.88802207,0,-1,55.87443906,165239.1338,57.54386601,54.35754885,51.17123169,55.01648712,36.71190623,56.27904308,1.453151763,73.68701365,1
1725,2006-11-09 00:00:00,55.91361618,88.518166,89.091782,88.307838,88.355644,4726769,55.6388746,55.50602837,51.64162674,48.97777607,48.82742786,49.19757385,-0.162522,0.783944,-0.183644042,-0.183602991,-0.001838129,0,0,1.309482675,1.386342,-0.076859325,0,0,0,74.62460134,-1,-29569185,-77912842.57,1,55.92186347,0,-64.90029066,0,60.34190406,73.59543674,0,0,55.89402762,165416.1525,57.41709309,54.60249492,51.78789676,54.91361618,18.28977756,35.82641946,1.34434194,81.26739336,-1
1726,2006-11-10 00:00:00,55.51431274,88.240921,88.288719,87.60038,87.724663,5616602,55.66108213,55.58428841,51.775354,49.0626162,48.86316307,49.22152856,-0.516258,0.688339,-0.714143466,-0.714137741,-0.007167057,0,0,1.229734171,1.355020434,-0.125286263,0,0,0,67.98380604,0,-35185787,-77700231.53,1,55.90782191,0,-108.6092646,1,32.16351127,57.39772392,0,0,55.70417018,163705.7585,57.16637639,54.81378156,52.46118672,54.51431274,-19.49151441,11.83672313,0.248010211,39.80444878,-1
1727,2006-11-13 00:00:00,55.70185852,87.523903,88.365204,87.39006,88.021034,4558782,55.72041975,55.63667755,51.9075251,49.15599899,48.89801514,49.24351099,0.497131,0.975144,0.337833195,0.337842278,0.003372638,1,1,1.168200001,1.317656348,-0.149456346,0,0,0,69.36284163,0,-30627005,-77465994.04,1,55.93004495,0,-88.0792133,1,12.8037438,35.10305304,1,0,55.70301435,163695.3821,56.9812845,54.9943706,53.00745669,54.70185852,12.07877961,3.625680922,0.90536217,47.53216207,1
1728,2006-11-14 00:00:00,56.43994522,87.954109,89.187378,87.619499,89.187378,6143158,55.90846089,55.71282387,52.06121216,49.2573032,48.93754276,49.2670893,1.233269,1.567879,1.32506656,1.325074186,0.013163643,1,2,1.16555536,1.28723615,-0.12168079,0,0,0,74.09237367,-1,-24483847,-77202353.86,1,56.18173297,0,-7.284863632,-1,32.00888614,25.65871374,0,0,56.07147979,167025.5225,56.86411538,55.19201569,53.51991601,55.43994522,81.11718405,24.56814975,3.121102568,143.2943868,1
1729,2006-11-15 00:00:00,56.33106232,88.986618,89.177818,88.47036,89.015297,4364749,55.9784317,55.8100441,52.21959587,49.35721836,48.97461552,49.29068565,0.028679,0.707458,-0.19291816,-0.192943221,-0.001931045,0,0,1.14151485,1.25809189,-0.11657704,0,0,0,72.31876545,-1,-28848596,-76961744.84,1,56.33651821,0,-19.20516543,-1,61.81025255,35.54096083,0,0,56.20127105,168209.2271,56.58446591,55.37758346,54.17070101,55.33106232,69.28224443,54.1594027,2.08977479,119.7764331,-1
1730,2006-11-16 00:00:00,56.54887009,88.977058,89.483749,88.527725,89.359467,4363389,56.06659317,55.93628159,52.39294922,49.46243484,49.0148966,49.31238215,0.382409,0.956024,0.386656599,0.386641411,0.00385911,1,1,1.127045955,1.231882703,-0.104836748,0,0,0,73.67623634,-1,-24485207,-76700621.05,1,56.43361308,0,-7.878724869,-1,88.54374869,60.78762913,-1,0,56.37507057,169803.03,56.6684761,55.49110794,54.31373978,55.54887009,64.8403846,71.74660436,1.563239512,142.8819642,1
1731,2006-11-17 00:00:00,56.75453186,89.311661,89.913956,89.206497,89.684509,5492546,56.17202813,56.09936905,52.55521927,49.57012856,49.05996696,49.33250839,0.372848,0.707459,0.363688564,0.363746574,0.003630288,1,2,1.119272165,1.209360595,-0.090088431,0,0,0,74.92656393,-1,-18992661,-76413465.89,1,56.60802451,0,-11.42866393,-1,87.16248192,79.17216105,-1,0,56.56480121,171554.3863,56.75677211,55.61327707,54.46978203,55.75453186,53.54158958,62.55473954,2.52113545,168.9655086,1
1732,2006-11-20 00:00:00,56.41575623,89.483749,89.67495,88.919693,89.149139,5241088,56.24376243,56.15681801,52.70745743,49.6682476,49.10471657,49.35046966,-0.33461,0.755257,-0.596913803,-0.596948131,-0.005987025,0,0,1.073401513,1.182168779,-0.108767266,0,0,0,69.10390074,0,-24233749,-76153819.54,1,56.72167088,0,-38.09523098,0,80.86579341,85.52400801,-1,-1,56.49027872,170865.0588,56.79189074,55.70151102,54.6111313,55.41575623,25.49676294,47.95957904,2.042562135,113.6952901,-1
1733,2006-11-21 00:00:00,56.31292343,88.919693,89.32122,88.766731,88.986618,3208919,56.35784967,56.19493637,52.84135651,49.76996346,49.14793718,49.36594812,0.066925,0.554489,-0.182276727,-0.182302378,-0.001824431,0,0,1.017027287,1.14914048,-0.132113194,0,0,0,67.391924,0,-27442668,-75911432.99,1,56.72543343,0,-46.19033744,0,68.09525588,78.70784374,0,0,56.40160108,170047.2063,56.85107522,55.75383395,54.65659268,55.31292343,9.483015457,29.50712266,2.157451564,72.60300226,-1
1734,2006-11-22 00:00:00,56.57909012,88.814529,89.617592,88.718925,89.407265,3505878,56.48316847,56.25119667,52.9814238,49.86713322,49.18904726,49.38361117,0.592736,0.898667,0.472656489,0.472708155,0.00471543,1,1,0.982502061,1.115812797,-0.133310735,0,0,0,69.4982555,0,-23936790,-75652807.53,1,56.76106748,0,-30.99414239,0,61.57342973,70.17815967,0,0,56.4903456,170865.6766,56.93941312,55.8208422,54.70227127,55.57909012,42.20003498,25.72660446,1.321287161,99.9822803,1
1735,2006-11-24 00:00:00,56.47625351,88.957932,89.627151,88.891014,89.244743,2227771,56.48835536,56.3074604,53.11629829,49.96477627,49.23084019,49.39921606,0.286811,0.736137,-0.181757269,-0.181777174,-0.001819226,0,0,0.936052288,1.079860695,-0.143808407,0,0,0,67.67924264,0,-26164561,-75406554.59,1,56.69607577,0,-41.17633305,0,60.54639571,63.40502711,0,0,56.48329955,170800.5968,57.00656185,55.87318893,54.73981601,55.47625351,44.00013075,31.89439373,0.973532567,86.27568477,-1
1736,2006-11-27 00:00:00,55.32678223,88.632889,89.13958,87.112808,87.428299,6573064,56.34488678,56.28870735,53.2225148,50.04900269,49.26410282,49.4083663,-1.20459,2.026772,-2.035317875,-2.035351259,-0.020563159,0,0,0.797297038,1.023347964,-0.226050925,0,0,0,51.46465259,0,-32737625,-75194234.67,1,56.38424569,0,-152.9412018,1,24.96277425,49.02753323,0,0,55.90504089,165515.7331,56.99960635,55.87912714,54.75864793,54.32678223,-37.54740304,16.21758756,-1.231253387,-28.78330111,-1
1737,2006-11-28 00:00:00,55.2662468,86.663483,87.543022,86.453156,87.332695,5190357,56.16165488,56.24514618,53.33596306,50.14265423,49.29972607,49.41727726,0.669212,1.089866,-0.109414335,-0.109351321,-0.001094742,0,0,0.674670617,0.953612494,-0.278941877,0,0,0,50.77473951,0,-37927982,-75008798.54,1,56.08798817,0,-108.8710609,1,-0.9961986,28.17099045,1,0,55.58564384,162643.9758,56.94075473,55.90458116,54.86840759,54.2662468,-14.53312781,-2.6934667,-1.157802748,-159.8095852,-1
1738,2006-11-29 00:00:00,55.36909103,87.332695,87.629066,87.007645,87.495216,4835658,55.96373476,56.13806076,53.45593071,50.23583286,49.33391838,49.4258632,0.162521,0.621421,0.186088697,0.186094108,0.001859158,1,1,0.57911133,0.878712261,-0.299600931,0,0,0,51.95317296,0,-33092324,-74800223.18,1,55.85795468,0,-102.0163362,1,-21.27619964,0.896792003,1,1,55.47736744,161678.0356,56.92727886,55.9136823,54.90008574,54.36909103,4.066176853,-16.00478467,-0.261593278,-129.8492364,1
1739,2006-11-30 00:00:00,55.61110687,87.332695,88.413002,87.237091,87.877632,6768352,55.84878486,56.06606522,53.56204491,50.33263279,49.37003906,49.43542939,0.544937,1.175911,0.43709556,0.437070754,0.004361431,1,2,0.516949491,0.806359707,-0.289410217,0,0,0,54.70138637,0,-26323972,-74559006.74,1,55.70032409,0,-85.88699643,1,1.07520215,-7.065732031,1,1,55.54423716,162274.1313,56.92744903,55.91047396,54.89349889,54.61110687,34.43078978,7.987946274,-0.162923914,-55.65057228,1
1740,2006-12-01 00:00:00,55.20576096,87.858505,87.868073,86.567879,87.237091,5695888,55.69061879,55.9317543,53.68188164,50.43132572,49.40395342,49.44386528,-0.621414,1.300194,-0.728893812,-0.72890107,-0.007315632,0,0,0.430020745,0.731091915,-0.301071169,0,0,0,49.58564686,0,-32019860,-74347333.34,1,55.36664602,0,-112.9033959,1,-0.268909496,-6.823302329,1,1,55.37499906,160768.3256,56.93791168,55.90318353,54.86845538,54.20576096,21.46333181,19.98676615,-2.186721231,-117.5746508,-1
1741,2006-12-04 00:00:00,56.57304382,88.432121,89.818359,88.193115,89.397705,7853263,55.68975503,55.9136055,53.83388824,50.55113953,49.4453026,49.45697401,0.965584,1.625244,2.476703235,2.476714864,0.024465301,1,1,0.466084655,0.678090463,-0.212005808,0,0,0,62.36962211,0,-24166597,-74097635.85,1,55.46676732,0,-21.77416158,0,26.47848204,9.094924897,0,1,55.97402144,166140.3559,56.9982172,55.96444775,54.93067829,55.57304382,66.02940181,40.64117447,0.429570288,95.61884882,1
1742,2006-12-05 00:00:00,57.15990067,89.397705,90.478012,89.330788,90.32505,7202965,55.78741891,55.98801994,53.9881044,50.68084606,49.49021452,49.47372373,0.927345,1.147224,1.037343587,1.037325287,0.010320001,1,2,0.53584314,0.649640998,-0.113797858,0,0,0,66.31758798,0,-16963632,-73813339.39,1,55.8356151,0,-5.211670227,-1,53.37025744,26.52660999,0,0,56.56696105,171574.3922,57.14244324,56.06141172,54.9803802,56.15990067,63.75311914,50.41528425,1.080535434,153.2317919,1
1743,2006-12-06 00:00:00,56.94212723,90.32505,90.697899,89.875717,89.980881,6220876,56.01818248,56.05094032,54.13193474,50.80759403,49.53149408,49.49013177,-0.344169,0.822182,-0.380989881,-0.381033833,-0.003817175,0,0,0.567018509,0.633116501,-0.066097991,0,0,0,63.64898652,0,-23184508,-73561412.62,1,56.09936284,0,-22.72728858,0,83.42895987,54.42589978,-1,0,56.75454414,173317.8582,57.25231967,56.11383365,54.97534763,55.94212723,36.0532455,55.27858882,0.330538128,136.819123,-1
1744,2006-12-07 00:00:00,57.00864792,89.866158,90.277245,89.435944,90.086044,4509097,56.26709693,56.0938961,54.28204033,50.93164356,49.57654743,49.50512736,0.219886,0.841301,0.116821577,0.116872605,0.001167534,1,1,0.590288401,0.624550881,-0.03426248,0,0,0,64.12388085,0,-18675411,-73288302.58,1,56.40026738,0,-19.39394151,-1,84.22236656,73.67386129,-1,0,56.88159603,174505.4091,57.36170529,56.16511499,54.96852469,56.00864792,35.01910744,44.94182403,1.050932812,102.4869166,1
1745,2006-12-08 00:00:00,56.78479767,89.531548,90.239006,89.359467,89.732315,4330440,56.46934073,56.12475052,54.42887482,51.04258316,49.62078075,49.5202292,0.200767,0.879539,-0.392660164,-0.392656825,-0.003934331,0,0,0.583935863,0.616427877,-0.032492014,0,0,0,61.22522684,0,-23005851,-73038099.8,1,56.6582175,0,-30.60607434,0,75.75756519,81.13629721,0,-1,56.83319685,174052.3856,57.42457103,56.20170121,54.97883139,55.78479767,16.95809631,29.34348308,0.837950169,82.08216706,-1
1746,2006-12-11 00:00:00,56.6517334,89.598473,90.200768,89.445503,89.521988,3618323,56.61800167,56.25724564,54.57365082,51.15573582,49.66276278,49.53768384,-0.076485,0.755265,-0.234330799,-0.234393819,-0.002346058,0,0,0.561689451,0.605480192,-0.043790741,0,0,0,59.50333278,0,-26624174,-72807146.77,1,56.81758654,0,-37.27280018,0,70.90906133,76.96299769,0,0,56.74246512,173205.2373,57.46698692,56.23684965,55.00671238,55.6517334,-0.535682799,17.14717365,0.12839245,69.1611414,-1
1747,2006-12-12 00:00:00,56.94212723,89.483749,90.67878,89.196938,89.980881,8141855,56.86605399,56.42483368,54.72507919,51.27551624,49.70736378,49.55753693,0.497132,1.481842,0.512594782,0.512603675,0.005112855,1,1,0.561024226,0.596588999,-0.035564773,0,0,0,62.01411414,0,-18482319,-72536829.78,1,57.03406529,0,-22.72728858,0,69.79794564,72.15485738,0,0,56.84229618,174137.4967,57.52551791,56.30484081,55.08416372,55.94212723,41.93550999,19.45264117,0.824901953,102.4529674,1
1748,2006-12-13 00:00:00,57.33533096,90.611855,91.137665,90.34417,90.602295,6737600,56.97495215,56.62145767,54.88702545,51.39244156,49.75494822,49.58132733,-0.00956,0.793495,0.69053222,0.690606708,0.00688159,1,2,0.58547628,0.594366455,-0.008890175,0,0,0,65.1635877,0,-11744719,-72234332.23,1,57.38894351,0,-14.89355132,-1,75.03545331,71.91415342,0,0,57.08881357,176453.8839,57.64708743,56.38262522,55.118163,56.33533096,52.33994786,31.24659169,3.630337164,131.7226875,1
1749,2006-12-14 00:00:00,57.692276,90.793503,91.510513,90.382408,91.166351,4857729,57.05100577,56.82957458,55.03862198,51.5135371,49.80419765,49.61183773,0.372848,1.128105,0.622556863,0.622562596,0.00620627,1,3,0.626436025,0.600780369,0.025655656,0,0,0,67.77556511,0,-6886990,-71909168.42,1,57.80279386,0,-8.674550238,-1,84.56820329,76.46720074,-1,0,57.39054479,179316.9291,57.82454637,56.44226002,55.05997366,56.692276,57.23161125,50.50235637,4.389712249,149.5710493,1
1750,2006-12-15 00:00:00,57.65598297,91.405357,91.586998,90.86998,91.108986,8458479,57.15298516,57.07459679,55.19166351,51.63463009,49.85320587,49.64357317,-0.296371,0.717018,-0.062907953,-0.062923435,-0.000629277,0,0,0.648492951,0.610322886,0.038170066,0,0,0,67.22365963,0,-15345469,-71627711.62,1,57.96408127,0,-11.8203471,-1,88.20385045,82.60250235,-1,-1,57.52326388,180586.0091,57.97947262,56.50535148,55.03123033,56.65598297,38.09996402,49.22384104,4.13026816,131.8689594,-1
1751,2006-12-18 00:00:00,57.74070358,90.774376,91.931168,90.630974,91.242828,8352205,57.25756454,57.19136276,55.34374649,51.75464802,49.90251797,49.67469967,0.468452,1.300194,0.146941579,0.146903183,0.001468337,1,1,0.665142125,0.621286733,0.043855392,0,0,0,67.88116883,0,-6993264,-71306095.63,1,58.06214414,0,-16.00008554,-1,87.83500571,86.86901981,-1,-1,57.63198373,181630.0551,58.12750415,56.56210545,54.99670675,56.74070358,43.22280179,46.18479235,3.829444926,132.5519887,1
1752,2006-12-19 00:00:00,58.07947922,90.917786,92.151054,90.736137,91.778206,5160127,57.44251905,57.28332062,55.49223267,51.87318844,49.95265617,49.70754271,0.86042,1.414917,0.586718924,0.586761734,0.005850044,1,2,0.697631219,0.636555631,0.061075589,0,0,0,70.43518859,-1,-1833137,-70960403.87,1,58.19350706,0,-8.705338641,-1,87.82474291,87.95453302,-1,-1,57.85573147,183791.3708,58.31814064,56.62519818,54.93225572,57.07947922,63.5136285,48.27879811,5.205468074,133.3218524,1
1753,2006-12-20 00:00:00,58.07947922,91.873802,92.25621,91.491394,91.778206,3822712,57.64648274,57.39705582,55.63842728,51.98902607,50.00025082,49.7418251,-0.095596,0.764816,0.0,0.0,0.0,0,0,0.715135425,0.652271589,0.062863835,0,0,0,70.43518859,-1,-1833137,-70616432.51,1,58.27806875,0,-10.89309655,-1,88.13382642,87.93119168,-1,-1,57.96760535,184878.4287,58.5031551,56.70442309,54.90569107,57.07947922,52.05919325,52.93187452,2.662814819,122.8238654,1
1754,2006-12-21 00:00:00,58.02503204,91.567879,92.25621,91.328873,91.692162,4608258,57.80118343,57.49869423,55.78353294,52.11194736,50.0479323,49.77655299,0.124283,0.927337,-0.093745975,-0.093752105,-0.000937899,0,0,0.71635649,0.66508857,0.05126792,0,0,0,69.40646899,0,-6441395,-70297103.28,1,58.19442959,0,-23.13709903,0,85.75482193,87.23779709,-1,-1,57.99631869,185158.1206,58.65994414,56.78595207,54.91195999,57.02503204,39.70607961,51.75963379,1.513528484,108.1656811,-1
1755,2006-12-22 00:00:00,57.62573624,91.5392,91.759079,91.051628,91.061188,3170949,57.8426699,57.58278809,55.9145018,52.2297945,50.09197153,49.80819242,-0.478012,0.707451,-0.688144052,-0.688143879,-0.006905227,0,0,0.677296901,0.667530236,0.009766665,0,0,0,62.22851222,0,-9612344,-69995141.59,1,58.14416428,0,-58.13941722,0,69.27679574,81.05514803,0,-1,57.81102747,183358.1845,58.74054699,56.83579236,54.93103773,56.62573624,-5.974713057,28.59685327,1.200532966,71.60538118,-1
1756,2006-12-26 00:00:00,57.87378693,90.822182,91.596558,90.745697,91.453156,2383520,57.86860003,57.70499344,56.03378777,52.35006226,50.13617369,49.84057646,0.630974,0.850861,0.430451229,0.430444637,0.004295274,1,1,0.658763695,0.665776928,-0.007013232,0,0,0,64.67273758,0,-7228824,-69682822.51,1,58.23325008,0,-39.06965023,0,59.88461118,71.63874295,0,0,57.8424072,183662.1859,58.84938491,56.90234157,54.95529823,56.87378693,19.77857854,17.83664836,1.517557492,67.23252296,1
1757,2006-12-27 00:00:00,58.80547333,92.06501,92.954109,92.036331,92.92543,4781894,58.03281294,57.89132805,56.16410927,52.48216934,50.18219158,49.87602952,0.86042,0.917778,1.609859059,1.609866804,0.015970382,1,2,0.711058661,0.674833274,0.036225387,0,0,0,72.00143682,-1,-2446930,-69348263.51,1,58.52670745,0,-1.041607269,-1,67.2497751,65.470394,0,0,58.32394026,188369.424,59.04239661,57.06799353,55.09359044,57.80547333,74.02594036,29.27660195,3.558479984,134.9255001,1
1758,2006-12-28 00:00:00,58.66632843,92.839386,93.116638,92.60994,92.705544,4708778,58.16504506,58.0244278,56.28875305,52.61522766,50.22601748,49.91208888,-0.133842,0.506698,-0.236618957,-0.236626293,-0.002368993,0,0,0.73282739,0.686432097,0.046395292,0,0,0,69.67663314,0,-7155708,-69038799.9,1,58.73067609,0,-14.09850233,-1,81.93008006,69.68815544,-1,0,58.49513435,190062.1179,59.14345211,57.22990218,55.31635224,57.66632843,46.16922142,46.65791344,3.556104837,128.0974063,-1
1759,2006-12-29 00:00:00,58.7752533,92.734222,93.575523,92.571701,92.877632,4660871,58.26444135,58.13272552,56.380961,52.74871178,50.27191414,49.9484607,0.14341,1.003822,0.185668455,0.185628596,0.001854963,1,1,0.750220515,0.699189781,0.051030734,0,0,0,70.48016568,-1,-2494837,-68707684.39,1,58.87175902,0,-20.67975305,0,88.06004578,79.07996698,-1,0,58.63519382,191454.484,59.22288495,57.39210038,55.56131581,57.7752533,31.33460326,50.50992168,3.219279218,140.2116628,1
1760,2007-01-03 00:00:00,58.8478508,92.906311,94.072655,92.026772,92.992355,9619853,58.37420872,58.25191231,56.47413841,52.8825602,50.31688707,49.98662964,0.086044,2.045883,0.123517126,0.123520591,0.001234409,1,2,0.76108934,0.711569693,0.049519647,0,0,0,71.03114677,-1,7125016,-68330349.42,1,58.94456876,0,-31.83087179,0,77.79695761,82.59569448,0,-1,58.74152231,192516.051,59.29443794,57.54623104,55.79802415,57.8478508,33.29462144,36.93281537,2.638024079,159.6402668,1
1761,2007-01-04 00:00:00,59.47700882,92.973228,94.445503,92.619499,93.986618,11008627,58.58163398,58.42554283,56.57242172,53.02058933,50.36416792,50.02775725,1.01339,1.826004,1.069126589,1.069187892,0.010634518,1,3,0.811120662,0.731479887,0.079640775,0,0,0,75.32883716,-1,18133643,-67900114.68,1,59.17579672,0,-13.8726564,-1,77.87223959,81.24308099,0,-1,59.10926556,196217.7868,59.34882332,57.7496238,56.15042428,58.47700882,63.24142701,42.62355057,3.093538585,173.4382471,1
1762,2007-01-05 00:00:00,58.9385643,93.307838,93.642448,92.648186,93.135757,7553480,58.76918084,58.51145134,56.64691017,53.15480202,50.4080682,50.067087,-0.172081,0.994262,-0.905298585,-0.905300157,-0.009094213,0,0,0.798122612,0.744808432,0.05331418,0,0,0,66.26790332,0,10580163,-67509606.26,1,59.23875058,0,-44.62522871,0,69.89041437,75.18653719,0,0,59.02391493,195354.449,59.44727676,57.86226763,56.27725851,57.9385643,27.66812432,41.40139092,2.224541606,104.7556037,-1
1763,2007-01-08 00:00:00,59.83396912,94.168259,95.124283,94.024857,94.550667,10815640,59.04920687,58.68690033,56.74015121,53.29073231,50.45453043,50.11021547,0.382408,1.099426,1.519217216,1.519190959,0.015077927,1,1,0.850271844,0.765901114,0.08437073,0,0,0,72.24642466,-1,21395803,-67067223.98,1,59.56744012,0,-16.21627887,-1,75.09527867,74.28597754,0,0,59.42894202,199473.9763,59.74856028,57.98960422,56.23064816,58.83396912,55.55552507,48.82169213,3.62528581,169.1973628,1
1764,2007-01-09 00:00:00,60.54180527,94.722755,95.917786,94.713196,95.669212,11619177,59.29725429,58.93857765,56.84344788,53.43132885,50.50827234,50.15484387,0.946457,1.20459,1.183000496,1.183011221,0.011760577,1,2,0.93790536,0.800301963,0.137603396,0,0,0,75.88503158,-1,33014980,-66569227.72,1,60.02138209,0,-5.752392607,-1,77.80203327,74.26257544,0,0,59.98537365,205227.2948,60.16304517,58.16101746,56.15898976,59.54180527,65.72434418,49.64933119,4.239580112,181.9810808,1
1765,2007-01-10 00:00:00,59.82793045,94.168259,94.694077,93.623329,94.541107,9147061,59.46319744,59.15879707,56.93596489,53.5526656,50.55796612,50.19086963,0.372848,1.070748,-1.179143591,-1.179172459,-0.011861506,0,0,0.938928437,0.828027258,0.110901179,0,0,0,66.42635015,0,23867919,-66119224.38,1,60.19111876,0,-31.85851337,0,82.05760505,78.31830567,-1,0,59.90665205,204406.7089,60.34766616,58.29526901,56.24287187,58.82793045,24.12267556,48.46751493,3.010445783,106.0150507,-1
1766,2007-01-11 00:00:00,59.68272018,94.646271,95.506691,94.168259,94.311661,8368732,59.59283556,59.3396904,57.03498505,53.67086166,50.60777184,50.22920013,-0.33461,1.338432,-0.242713169,-0.242694429,-0.002430082,0,0,0.91744623,0.845911053,0.071535178,0,0,0,64.66081805,0,15499187,-65713102.21,1,60.31012206,0,-37.16825402,0,75.07361333,78.31108389,0,0,59.79468612,203243.3597,60.45025734,58.43326532,56.41627331,58.68272018,7.812338606,32.55311945,2.856850022,116.8866353,-1
1767,2007-01-12 00:00:00,60.10015106,94.636711,95.305923,94.168259,94.971321,6941779,59.7717356,59.46915817,57.13342873,53.79003605,50.66160959,50.26837826,0.33461,1.137664,0.699416643,0.699446911,0.006969821,1,1,0.923459542,0.86142075,0.062038792,0,0,0,67.34754196,0,22440966,-65274459.81,1,60.49553722,0,-21.902686,0,69.6901822,75.60713353,0,0,59.94741859,204831.3816,60.56853942,58.59747569,56.62641195,59.10015106,35.00001307,22.31167575,4.293940498,109.5082902,1
1768,2007-01-16 00:00:00,60.99557877,95.028679,96.405357,94.933075,96.38623,10043901,59.98867416,59.70208321,57.23977066,53.92190365,50.71782984,50.31085974,1.357551,1.472282,1.489892601,1.48982765,0.014789027,1,2,0.989077202,0.886952041,0.102125161,0,0,0,72.22555137,-1,32484867,-64788023.35,1,60.86060019,0,-0.397750041,-1,80.17710331,74.98029962,-1,0,60.47149868,210343.3146,60.86643878,58.79049719,56.7145556,59.99557877,77.74901978,40.18712382,5.394137839,150.2166663,1
1769,2007-01-17 00:00:00,60.51156235,96.261948,96.462715,95.506691,95.621414,8577932,60.21338817,59.87571411,57.34282471,54.05092087,50.77142054,50.35284383,-0.640534,0.956024,-0.793527053,-0.793490937,-0.007966922,0,0,0.990604517,0.907682536,0.082921981,0,0,0,66.44703179,0,23906935,-64346690.21,1,60.91923678,0,-17.28881744,-1,86.80358217,78.89028923,-1,0,60.49153051,210555.9355,61.03432754,58.9417463,56.84916507,59.51156235,40.41668265,51.0552385,2.90124188,122.9581099,-1
1770,2007-01-18 00:00:00,60.1667099,95.411087,95.554497,94.560226,95.076485,15309361,60.26092257,60.00760002,57.440429,54.17817802,50.82547144,50.39440879,-0.334602,0.994271,-0.569895131,-0.569881763,-0.005715252,0,0,0.953002595,0.916746548,0.036256047,0,0,0,62.60390219,0,8597574,-63983730.48,1,60.82782029,0,-39.5094234,0,80.93466971,82.63845173,-1,-1,60.32912021,208836.2106,61.13606629,59.05957649,56.98308669,59.1667099,12.39606469,43.52058904,2.557483159,77.09828184,-1
1771,2007-01-19 00:00:00,58.18234634,90.822182,92.59082,90.391968,91.940727,27233447,59.92385701,59.87813377,57.50160278,54.28131016,50.86783501,50.42853145,1.118545,2.198852,-3.298108803,-3.298142543,-0.033537226,0,0,0.754385163,0.884274271,-0.129889108,0,0,0,46.08610688,0,-18635873,-63758086.5,1,60.2576649,0,-116.7900473,1,42.1372373,69.95849639,0,0,59.25573328,197705.2565,61.10469642,59.08464141,57.06458641,57.18234634,-31.4172704,7.131825647,-1.008769709,-69.33004017,-1
